	11-1163-Wt-P8	12-1163-Wt-P9	16-1164-IgAKO-P8	17-1164-IgAKO-P9	2-1161-Wt-P9	21-1165-Wt-P8	22-1165-Wt-P9	26-1166-IgAKO-P8	27-1166-IgAKO-P9	41-1169-Wt-P8	42-1169-Wt-P9	46-1170-IgAKO-P8	47-1170-IgAKO-P9	6-1162-IgAKO-P8	7-1162-IgAKO-P9
Mfhas1	0.810339916764	-0.919097011232	1.08205404295	-0.978721001563	-0.86274786625	1.22322504637	-0.763888650422	1.24582082601	-0.941108885164	0.872774010641	-1.15378954705	0.908257696734	-1.09092352369	1.24274740935	-0.674942463455
Ezr	-1.39174850155	-0.188895041653	-1.233001408	0.438234871551	0.481270277012	-0.681791794563	0.71594789758	-1.24458732066	0.30645187248	-0.499298572857	1.74495370725	-0.55385204293	1.91006493302	-0.67470680518	0.870957928499
Man1a	-0.813386447568	0.954487308691	-1.05022386494	0.204156169326	0.846408811125	-1.46908740848	-0.16448418834	-0.921823515404	0.920855928338	0.451394550962	1.56185840549	-0.458340569762	1.61873409804	-1.47179414366	-0.20875513382
Hmha1	-1.48631617543	0.494533264807	-1.2978708854	0.489377703303	1.15057973029	-0.921597227827	1.22297881733	-1.06695689059	0.753504182385	-0.549159873389	1.10506101893	-0.991972510011	0.820806574396	-0.868578953523	1.14561122474
Fam107b	-0.916891047172	1.1649346158	-0.893764449864	0.93678352768	1.1241255136	-1.30156340729	0.882693854485	-1.0363327674	1.02648054589	-1.08745890525	0.615329750986	-1.13009509178	0.700091580634	-1.02434333357	0.94000961325
Itgb7	-0.522157684541	0.931129682375	-1.05120935014	0.868923601345	1.00980853498	-0.990787492378	1.06455749257	-1.32755475522	0.955274134781	-1.091508324	0.853498158074	-1.32116232069	0.703923072328	-1.04795165842	0.96521690893
Smap2	-0.853957593259	1.27322271663	-0.995742440769	0.953299247159	0.862702935835	-0.698306086383	1.13213771179	-1.08349981672	0.926771052048	-1.19163908553	0.589269024022	-1.49859601037	0.327471672109	-0.883895232639	1.14076190608
Cxcr5	0.144717783369	-0.608774057577	0.599810967617	-0.662264483085	-0.793018714135	0.269164249121	-1.2584014122	0.525501754013	-0.373878875793	1.73185767367	0.861429299759	1.32795513978	0.797181070756	-0.361724753419	-2.19955564188
Swap70	-1.17676885614	0.358223443587	-1.02547641472	0.314744406425	0.729363624965	-1.89668961518	0.0679937249608	-0.754192293815	1.00436974176	0.222584182662	1.82508061826	-0.257253353616	1.54346975777	-0.88958128127	-0.0658676856467
Klf6	-1.04448075969	0.192231430709	-0.803457530785	0.336327819516	-0.0174851107256	-0.46748614142	1.06159652911	-1.55691973984	0.0139143576002	-1.01722952175	0.186247943228	-0.896063924359	0.377526210259	1.21726755821	2.41801087993
Myof	0.860891813878	-1.00341731979	1.00116241377	-0.854015831332	-0.898881846923	1.20470729255	-0.923845423396	1.19213472752	-0.809169336864	1.04621918066	-1.02933007692	0.985472511339	-1.06836035749	1.1534598722	-0.857027619202
Il4ra	-0.675585922525	1.14019717895	-0.879833698838	0.847475701886	0.936018910452	-1.18304403753	0.95859465791	-1.20016239338	0.80739443876	-1.01927374906	0.984556463317	-1.16187987012	0.900936940242	-1.27428534976	0.818890729691
Ptbp3	-0.927545836375	1.42763012511	-0.508457750789	1.02357101187	1.39664146912	-0.80971702151	0.980977885475	-1.27975366309	0.814925755501	-1.27028704173	0.312179659481	-1.4502383657	0.361021830033	-0.734664189071	0.66371613167
Sema7a	1.02323300196	-1.02920614215	1.11762401704	-0.764133934924	-1.16471484923	1.12761747667	-1.15466057347	1.23336020959	-0.660013402728	0.911597075439	-0.973616605692	1.04015384652	-0.651098023871	0.935324946631	-0.991467041786
Nedd4	0.923802360614	-0.867487634242	1.06099086418	-0.940702630071	-0.842360783978	1.08036407316	-1.0824196563	1.18014339913	-0.772539062316	0.966716343603	-0.995372591787	1.03599775073	-1.10297570315	1.19453850725	-0.838695236808
Csk	-0.612464370011	0.901918987815	-1.0718814318	0.733771118898	1.07192198084	-0.122486426012	1.66787831177	-0.947860224865	0.908514947731	-1.34546109217	0.589888300857	-1.78488177632	0.123972735572	-0.79419333056	0.68136226826
Ucp2	1.2703099977	-0.388794778433	0.529763475922	-0.533613710224	-0.199433586615	1.52181401202	-0.653612707333	1.32559690027	-0.621505796396	0.817418926583	-1.09749079559	0.518132732321	-1.39566200922	0.689893532675	-1.78281619367
Dusp2	-0.688301831643	0.492204453436	-0.802061615126	0.850095879708	-0.441136956221	-0.0723690754854	1.86987695026	-0.385800025312	0.0770440683975	-1.26269329071	-0.846237522722	-0.942826073907	-0.590035860786	0.433187888505	2.30905301161
Adrbk1	-1.22723024419	0.689642511062	-0.909591743988	0.767036455115	0.72682480163	-0.673401695248	1.42512857374	-0.99995940815	0.809013430631	-1.10567869349	0.736376035578	-1.49830766261	0.572421425066	-0.742780597394	1.43050681224
Cyb561a3	0.869671884445	-0.754752858303	0.818423671747	-1.00846369959	-0.632659876878	1.08103860305	-1.04513691537	1.11994021897	-1.04276037724	1.26254242819	-0.401589534005	0.983465970341	-0.861833618799	1.11828709492	-1.50617299148
Pfn1	0.451540703978	1.37555654764	-0.458294415818	1.36650687802	0.57735270098	-0.388336999296	1.07914075311	-1.1601072364	1.06447645073	-1.6638049883	0.630830764136	-1.43343573979	0.240867656476	-0.7914968844	-0.890796191069
Calm1	-0.0400449565893	0.931155149254	-1.11985205852	0.757889886614	0.133310919064	-1.36305886733	0.729223686845	-1.27989873176	0.569786488876	-0.426821204687	1.42897569603	-0.0452418230406	1.77002420705	-1.51338953445	-0.532058857359
Plxnd1	0.794215746985	-0.982616487228	1.01849257808	-1.03184093303	-0.963737036119	1.0920476787	-0.978919694036	1.25327467995	-0.812852042128	0.985422072043	-0.92698571344	1.01698132684	-0.928320275069	1.27072790235	-0.805889803902
Jak1	-1.07070154386	1.19800321643	-1.28299637733	0.644353176334	1.04435110001	-0.926613128022	1.07358744132	-1.11621813364	0.762320909499	-0.662879933447	1.05272911645	-1.22012121061	0.636071000491	-1.06056364604	0.928678012414
Ciita	-1.55578599573	0.623158726324	-0.980149290607	0.926402973647	0.988449166148	-1.01992240327	0.815138349881	-0.809413312381	1.01435525945	-0.741502619972	0.784689425821	-1.18294439106	0.846342245162	-1.01261626807	1.30379813466
Gnai2	-1.22148960861	0.583833573156	-1.15714985004	0.7150067134	0.977039459849	-0.363184438235	1.53154375883	-0.925121846458	0.932237581883	-0.984248600872	0.813234611647	-1.72765814762	0.6383916046	-0.65447730186	0.842042490331
Rpl22	1.06972727993	-1.26656361963	1.1097523485	-0.650890029496	-0.922651951859	0.156934746294	-1.30654951792	0.853300849257	-0.878721877392	1.1194435647	-0.390656363844	1.93406073791	-0.280713262008	0.481269114201	-1.02774201864
Rps20	0.885279843625	-1.21798069626	1.32078116242	-0.230978241936	-1.07386793491	0.655610658165	-0.823630990527	0.893598589996	-0.895971103106	0.725848593213	-0.557947433339	1.73558652603	-0.107603240801	0.430519239026	-1.7392449716
Adgre5	0.67892051958	-1.02904693994	1.468599685	-0.455223734931	-0.777209005505	1.5868312871	-0.7746870242	0.720121951491	-1.42068924318	0.863131731558	-0.217716395044	0.538387619651	-0.31588962521	0.851823748199	-1.71735457456
Cd19	-0.154318907994	-1.69972183379	0.662845200814	-0.613629477895	-0.475818983943	1.1443347388	-1.22791340504	1.17108350168	-0.793698774124	1.57562656876	-0.30414740797	1.48760715988	-0.488692383687	0.619488409171	-0.903044404672
Fmnl1	-1.19000643935	0.737445614672	-0.956701163112	0.719023507571	0.890085917578	-0.559726572401	1.49851380726	-0.756218468035	0.967248225307	-1.43496259905	0.410313724893	-1.49842793886	0.209102402383	-0.458012235503	1.42232221664
Pxk	-1.0383340343	0.907498069603	-1.06477639632	0.827217200733	1.27885672891	-0.763894683097	1.12908182794	-1.13604331832	0.833744042533	-0.912513023344	0.871535565478	-1.38392879584	0.72252229703	-1.06673213906	0.79576665804
Helz2	-0.447958383644	1.03883351472	0.0648205601047	0.766563539601	0.597984948361	-0.0959182160815	0.63538604395	0.162168158217	0.92256706554	-1.26127839211	-1.13228901322	-1.9184385238	-1.32590367361	0.227923019701	1.76553935228
Gm2a	0.760759518026	-0.725548639348	1.19817718368	-0.807791257418	-0.723614449997	1.4292748733	-0.674950935209	1.22219451913	-0.887676605404	0.769931132154	-0.971125115257	0.836908051589	-1.01728018273	1.04997014507	-1.45922823758
Arhgef3	-0.90256336936	1.04391911972	-1.02186248799	0.72317523341	0.975991195107	-1.29674282631	0.643141566265	-1.07566405038	1.04238401324	-0.56636685841	1.21634657323	-0.806478617256	1.25052270726	-1.4706005592	0.244798360675
Ikzf1	0.856023276836	-0.932518701645	1.44288068444	-0.725019582449	-0.696096044217	1.10495234076	-0.995432401958	1.13641540636	-0.663222913271	0.954321545432	-0.835088721892	0.604185989835	-0.96013789357	1.16299182419	-1.45425480884
Eif5a	1.88073404831	-1.14845218861	0.871192251314	-0.552832655229	-1.22297337582	0.838822187393	-0.778622622904	0.768489824223	-0.571604692792	0.899692066082	-0.783391888847	0.933399902326	-0.734838884213	0.905233957336	-1.30484792856
Tnfrsf13c	-0.868105410604	0.983097402034	-0.401840604277	1.42109620313	0.799841796266	-0.784370241556	0.790082293699	-1.55666578336	0.858097147242	-1.2310160231	0.92333870047	-1.33494397772	0.705834118231	-0.978538102531	0.674092482064
Dgkd	-1.06056848176	0.97220586001	-1.07355053927	0.687489184813	1.09068385659	-1.01342355487	0.961976522961	-1.15086772304	0.872540697291	-0.989002875821	0.944529332752	-1.23535821252	0.890369405892	-0.91871401089	1.02169053786
Nr4a1	-0.470986643767	-0.296348593062	0.0616931276124	0.527956419499	-0.658202622402	-0.222382429529	0.586663181146	-0.501214262765	-0.260443682054	-0.909845782883	-0.782493672326	-0.803531223263	-0.583963216934	1.28085120364	3.03224819709
Sh3bp5	-1.03127671286	0.852248728101	-1.06166683115	0.879954090935	0.867943403642	-0.954224402131	1.02777570176	-1.37247125166	0.715657936735	-0.985900201867	0.889226827697	-1.13156133312	0.86618952021	-0.854083710242	1.29218823395
Fosb	-0.422743276639	-0.148228352678	0.411240863419	0.779563422315	-0.180587620522	0.790404140891	1.14869705628	-0.105451415083	-0.108287570583	-1.55172728214	-0.992960640657	-1.52150580961	-1.2070110642	1.44159742486	1.66700012435
Gimap6	-1.30593326763	0.56995066346	-0.875498972722	1.11697496061	1.05212489455	-1.71496962901	0.491231396692	-1.19614486772	0.861196280422	-0.246518992283	1.19970093578	-0.644782551287	1.28921531454	-0.905700964966	0.309154799563
Npm1	1.36317982046	-1.04185535952	1.11809575569	-0.649949468293	-1.16678996548	0.334449729098	-1.2999519009	0.789894572449	-0.818627431312	1.07779039709	-0.633971191248	1.50898277771	-0.339145135076	0.864236517589	-1.10633911825
Add1	-1.03912851238	0.981341418528	-0.93590491567	0.842944715908	1.02558956216	-0.980706403025	0.883139551239	-1.3199465488	0.95500753362	-0.92425561853	0.920796333751	-1.25022943565	0.721931263976	-0.972120607106	1.09154166198
Atp2a3	-1.19681376337	-0.89985071707	0.155037547724	-0.933167131418	0.30693943199	1.83326797052	0.125806793674	1.50114953478	0.0589284480256	0.539792846947	-1.21747367106	-0.241874396356	-1.62103661386	1.24875379366	0.340539925806
Eif4b	0.847456536644	-1.15511908874	0.851240693737	-1.04032773021	-1.36089642602	0.438380934457	-1.37399974392	1.00999823252	-0.728305912803	1.18748576806	-0.416510891689	1.6676633752	0.138003731248	0.765005133176	-0.830074611651
Ube2r2	0.881876447127	-1.02301264145	0.955546161807	-0.877834051835	-0.92909313188	1.20564486697	-0.851381442102	1.2766291113	-0.970236355256	1.00176968559	-0.927098539873	1.06016031176	-1.05358568923	1.0609498325	-0.810334565419
Vasp	0.442551021862	-0.904681451491	0.877792223281	-0.674141005671	-0.875501129003	1.4490453229	0.116226441469	1.14253161839	-1.00879122056	0.790427736576	-1.31774356547	0.488397911772	-1.63270566826	1.46985910925	-0.363267345047
Cacna1i	-0.932484227657	0.887242187699	-0.834824400574	0.959834145309	0.974009315028	-1.04022817728	1.11617600838	-1.1930068365	0.918496332681	-1.3412470148	0.535765316567	-1.24462909765	0.532854865171	-0.67976334179	1.34180492541
Ctss	-0.25898989294	-0.923530108901	-0.623558395929	-0.731445267173	0.428502806869	-0.120670246532	-0.299082018809	-0.343441685032	-0.846256400088	1.61061312026	1.63400508833	1.43439048302	1.3194492846	-0.70824608326	-1.57174068441
Parp1	-1.15898800221	0.770221716616	-1.26170941979	0.566624369595	0.874348671727	-1.17169405765	0.850363688113	-1.1758062205	0.759354707575	-0.624947685785	1.32070446964	-0.95158147358	0.989332416304	-0.962916379206	1.17669319914
Arf6	-0.748774288243	1.08113090984	-1.03174387692	0.579198734021	0.589217057502	-0.913073572234	1.52870396106	-1.00999014783	0.956611929223	-1.29369002405	0.495360738722	-1.39603464335	0.724731661503	-0.762731332492	1.20108289325
Gimap4	-0.491588928523	1.01853235885	-0.891430271385	1.11645324017	0.629278767683	-1.65778000273	0.648291640379	-1.32548548149	0.886004324659	-0.752129815016	0.826332180647	-0.866360196249	1.03161585495	-1.20285183855	1.03111816661
Sh3bgrl3	-0.511817321594	0.914830189095	-1.15449829655	1.06849984578	1.1220270366	-0.823543901219	0.84306623036	-1.49346460201	0.717654149395	-1.03955082838	1.15099587054	-0.92474853906	1.05952509934	-1.24502212168	0.316047189364
Itgal	0.431572369397	-1.00318259189	1.00819499533	-0.905237063172	-0.306700212685	1.3730637591	-0.62836089882	1.5213895693	-0.509993640251	0.648459408021	-1.30030524195	0.223728535751	-1.54574951007	1.49122073321	-0.498100211277
Rplp2	1.40714814253	-0.958978177672	1.30933485467	-0.356623010501	-1.00767747669	1.21451776863	-0.835133024281	0.677992976835	-0.601361107808	0.636972327193	-0.917822789539	1.01741188115	-0.615440230384	0.76317286229	-1.73351499642
Tubb5	2.20670369234	-0.72115886351	1.32411800717	0.27539968781	-1.20883853474	0.308808617801	-1.09292997521	0.862027914065	0.182764599193	-0.1963244403	-1.2814206969	0.43971630455	-0.541629016853	0.703995084351	-1.26123237977
Ptk2b	-1.30768089385	0.706931753864	-1.31496137644	0.588020311909	0.867385619016	-1.1089536238	0.59803451096	-0.916873479856	1.10190181194	-0.405879902586	1.38971409999	-1.04222624891	1.14545312863	-1.09412209727	0.793256386409
Hck	0.86487932508	-0.916471870605	1.02844039507	-0.906560051626	-0.831909051308	1.31183730177	-0.646395627366	1.22296889765	-1.03747102134	0.933728727926	-0.723740786234	0.867663088776	-1.04541217605	1.13941769458	-1.26097484632
Plekha2	-0.501870811331	1.253501112	-0.761364917905	0.856387172065	1.47906761123	-0.896289489067	0.859185445898	-1.07960553036	1.03080314243	-1.20457097458	0.825496409135	-1.37182238732	0.608788667006	-1.22674355027	0.129038101072
Hcls1	0.628916426016	-1.31462640151	0.486743776547	-0.940865637918	-1.40680573494	1.07622183533	-0.689007775609	0.948853808165	-1.1793379215	1.52093950295	-0.26168973413	1.15918570181	-0.625170341853	1.18051902049	-0.583876523838
Cd37	0.609242276697	-0.185805674731	1.15075976335	0.260059119967	-0.578523924374	2.20975386826	-0.0830148722907	0.993247078303	-0.426985675298	-0.0459352196795	-1.23925952621	-0.265006217582	-1.56784541975	0.679579628984	-1.51026520565
Esyt1	0.389696241614	0.158291830301	0.83050660717	-0.644771458381	0.486269945513	1.62983788088	0.530939611711	1.21466185936	-0.0145781255761	-0.295502864457	-1.60345831763	-1.12667460719	-2.05643082708	0.877086554993	-0.375874331225
B4galnt1	-1.29695161637	0.497663532948	-1.22447658129	0.671982093141	1.04371998442	-0.72129395105	0.969967008509	-0.890107198625	0.91206800265	-1.14564361392	0.808326520901	-1.23285948104	1.06603637702	-0.772244274271	1.31381319698
Rps3a1	1.02211319023	0.821295190774	0.970897428559	0.863864247779	-1.17627082161	0.952341811402	0.825860730367	-1.0001446865	-1.15618771416	-1.10266089532	-1.1301839359	1.05679432503	0.941535549305	-0.967658624133	-0.92159579582
Cd81	1.04740987298	-0.389764741005	0.878350416922	-1.04880925822	-0.891676281568	1.363210431	-0.619769441375	1.27612475848	-0.770873177067	0.899628999753	-0.959570537542	0.907591826813	-1.19863276496	0.872998805008	-1.36621890923
Cd24a	1.15698878204	-1.37965524639	0.904554002403	-1.10472824837	-0.470143970135	0.814691301057	-0.55743460699	0.586113017494	-1.59430943358	0.972156296599	-0.267300837054	1.02089881012	-0.820879705776	1.51685474501	-0.777804906438
Pik3r4	0.966683295732	-0.667094573932	1.16165861208	-0.888187976848	-0.87132282021	1.30931238417	-0.790835286864	1.18852113552	-0.796312693027	0.871766457612	-1.0938404906	0.80366276092	-1.22036738861	1.07255992612	-1.04620334205
Cd38	0.669084275795	-1.02850170351	1.29267471675	-0.455659380066	-0.490496565659	0.480477870001	-1.45813823642	1.00886146196	-1.15450677897	1.58197554805	-0.175107150757	1.07791190441	-0.589896329166	0.701539098538	-1.46021873094
Prkcb	-2.13963410723	0.364492611968	-0.706019565174	0.348350203579	0.745797669363	-1.0405597576	0.680961450242	-1.2146719991	0.526440657027	-0.223852164022	1.3458072332	-0.412628283247	1.41029354606	-0.776161988675	1.09138449361
Cytip	-1.15367943359	0.947353167246	-0.899159309134	0.760235792843	1.02005451535	-1.40300968512	0.689861449606	-1.14092793618	0.958018244726	-0.650532039764	1.12640619851	-0.851210236106	1.20066686252	-1.20761336067	0.603535769758
Gga2	-0.378356776754	1.3303337892	-0.843273051249	0.916915812185	1.17901505247	-0.609150782081	1.25358597433	-0.994326416012	0.892955460472	-1.0995623495	0.853482484142	-1.84168128858	0.173879866578	-1.01248455195	0.178666776751
Ikzf3	-2.15057588069	0.381189218699	-0.99922658977	0.03828399604	1.1047859859	-0.472952017381	0.825962314067	-0.612877383621	0.795865091192	-0.491869006962	0.621441591942	-1.18072104257	0.4401081827	-0.252524441119	1.95310998157
Prrc2a	-0.63493291926	-0.383556597392	-0.163101702348	-0.580013126202	0.415954652553	0.892009886162	0.922124737541	0.861202170342	0.454746829094	-0.738707390323	-1.19768609713	-1.41398553063	-1.55849119838	1.44013663365	1.68429965232
Gltscr2	0.175667222182	-1.32281379882	0.899661433792	-0.412725360622	-1.6533093412	0.908931877392	-0.865985115765	0.655866082583	-0.790431060115	0.995425058435	-0.162942344174	1.90196356363	0.824185382431	0.0924576113075	-1.24595121106
Kif21b	-1.35635682918	0.80684351121	-1.02432909269	0.518689909912	0.95612477742	-0.95153354541	1.05369144089	-0.802168985025	1.00885329725	-1.00064454936	0.37414560208	-1.3037869253	0.433447855283	-0.527527809804	1.81455134272
Cdc42	0.0262791700482	1.41779365037	-0.695883513447	1.01041184445	0.962108990897	-1.42165529325	0.754562870336	-1.07019652762	0.556074288971	-0.889758175271	1.07018507571	-1.09037011623	1.18991253135	-1.30743340239	-0.512031393925
